period,n_director,n_midsenior,mgmt_binary_dir,mgmt_binary_midsr,mgmt_ratio_dir_over_midsr,orch_strict_binary_dir,orch_strict_binary_midsr,strat_strict_binary_dir,strat_strict_binary_midsr,strat_broad_binary_dir,strat_broad_binary_midsr,ai_mention_dir,ai_mention_midsr,mentor_binary_dir,mentor_binary_midsr,desc_len_dir,desc_len_midsr
2024,99,12724,0.21212121212121213,0.19812951901917636,1.0706189222650944,0.2828282828282828,0.3004558314995284,0.1111111111111111,0.07104684061615844,0.42424242424242425,0.21872052813580636,0.0,0.00903803835271927,0.21212121212121213,0.18783401446086137,1833.4444444444443,1562.1949858535052
2026,112,6052,0.30357142857142855,0.33740912095175146,0.8997131663635092,0.5625,0.5123925974884336,0.26785714285714285,0.12739590218109717,0.6071428571428571,0.3415399867812293,0.23214285714285715,0.13417052214144085,0.2767857142857143,0.3241903502974223,2293.410714285714,1843.7800727032386
