cluster,n,mgmt_density_mean,orch_strict_density_mean,strat_broad_density_mean,ai_mention_share,mentor_binary_share,share_director,2024,2026,share_2026,cluster_name
1,4795,0.02878577224842505,0.4091390008156333,0.06367585921326205,0.0,0.07257559958289886,0.012304483837330552,1451,3344,0.697393117831074,baseline_ic
0,1523,0.8778384133720084,0.44591878625885584,0.23271821089725994,0.0,0.9632304661851608,0.007222586999343401,333,1190,0.7813525935653316,mgmt_orch
3,1052,0.15391301624383028,0.41467667196971025,1.121681942259228,0.0076045627376425855,0.2661596958174905,0.028517110266159697,252,800,0.7604562737642585,strat_ai
2,860,0.2504765323117698,0.8495795753681555,0.2834828820579643,0.9988372093023256,0.3872093023255814,0.029069767441860465,30,830,0.9651162790697675,mgmt_orch_strat_ai
