comparison_id,term,display_term,direction,z,log_odds,count_a,count_b,doc_freq_a,doc_freq_b,company_count_a,company_count_b,company_count_total,share_a,share_b,category,abs_z,total_company_count
primary_full,salesforce com,salesforce com,kaggle_arshkon,3.9784630439451947,1.4858706645880666,34,9,21,8,19,8,27,0.004607283896445809,0.001451378809869376,noise,3.9784630439451947,27
primary_full,appealing,appealing,kaggle_arshkon,3.9668976959499673,1.9104509615455258,29,5,26,4,25,3,28,0.005704256252742431,0.000725689404934688,noise,3.9668976959499673,28
primary_full,toolsexperience,toolsexperience,kaggle_arshkon,3.9548170145121824,3.851249838838366,43,1,39,1,37,1,38,0.008556384379113647,0.000181422351233672,credential,3.9548170145121824,38
primary_full,migrate,migrate,kaggle_arshkon,3.9020945563526417,1.035844693775199,48,20,47,20,36,20,56,0.010311540149188241,0.00362844702467344,noise,3.9020945563526417,56
primary_full,oop,oop,kaggle_arshkon,3.8810098169345073,0.6788683671748581,87,52,70,50,65,47,112,0.015357612988152698,0.009071117561683599,noise,3.8810098169345073,112
primary_full,puppet,puppet,kaggle_arshkon,3.8197986285652075,0.7135403145133887,78,45,66,40,53,37,90,0.014480035103115402,0.00725689404934688,noise,3.8197986285652075,90
primary_full,websites,websites,kaggle_arshkon,3.792323503429551,0.695505483268831,80,47,57,29,56,26,82,0.012505484861781484,0.0052612481857764876,noise,3.792323503429551,82
primary_full,written,written,kaggle_arshkon,3.774744518836001,0.1821244606987893,855,857,791,804,586,533,1119,0.17354102676612548,0.14586357039187228,noise,3.774744518836001,1119
primary_full,include,include,kaggle_arshkon,3.75634391994177,0.19599146938531553,737,727,584,624,417,371,788,0.12812637121544537,0.11320754716981132,noise,3.75634391994177,788
primary_full,scrum,scrum,kaggle_arshkon,3.665272431902563,0.27772271960662476,366,330,307,265,238,197,435,0.06735410267661254,0.04807692307692308,method,3.665272431902563,435
primary_full,logstash,logstash,kaggle_arshkon,3.662833609350387,1.5418183190876773,28,7,20,7,15,7,22,0.004387889425186486,0.0012699564586357039,noise,3.662833609350387,22
primary_full,bootstrap,bootstrap,kaggle_arshkon,3.6333107019159154,0.7532078334945931,65,36,59,33,52,31,83,0.012944273804300131,0.005986937590711176,noise,3.6333107019159154,83
primary_full,express js,express js,kaggle_arshkon,3.629136156722067,1.4441369284263175,29,8,21,7,16,7,23,0.004607283896445809,0.0012699564586357039,noise,3.629136156722067,23
primary_full,hibernate,hibernate,kaggle_arshkon,3.532203705101428,0.6409867838490317,79,49,68,46,61,42,103,0.01491882404563405,0.008345428156748911,noise,3.532203705101428,103
primary_full,existing,existing,kaggle_arshkon,3.5091547941505827,0.14951686764885785,1078,1118,847,859,622,499,1121,0.18582711715664765,0.15584179970972423,noise,3.5091547941505827,1121
primary_full,no sql,no sql,kaggle_arshkon,3.4337901840532385,1.8567917793744408,22,4,21,4,17,4,21,0.004607283896445809,0.000725689404934688,noise,3.4337901840532385,21
primary_full,frameworksexperience,frameworksexperience,kaggle_arshkon,3.431335383573126,3.4106287961202053,27,1,26,1,23,1,24,0.005704256252742431,0.000181422351233672,credential,3.431335383573126,24
primary_full,powershell,powershell,kaggle_arshkon,3.393024932762939,0.3332095118572611,225,191,183,157,153,125,278,0.04014918824045634,0.028483309143686502,noise,3.393024932762939,278
primary_full,migrating,migrating,kaggle_arshkon,3.3820069042267966,0.5809151151393186,85,56,76,51,71,49,120,0.016673979815708645,0.009252539912917272,noise,3.3820069042267966,120
primary_full,tomcat,tomcat,kaggle_arshkon,3.3354551128030043,0.7801256579049678,52,28,49,26,37,25,62,0.01075032909170689,0.0047169811320754715,noise,3.3354551128030043,62
primary_full,integration continuous,integration continuous,kaggle_arshkon,3.3158982310510847,0.6630598594666539,66,40,65,38,58,27,85,0.014260640631856078,0.006894049346879536,noise,3.3158982310510847,85
primary_full,swagger,swagger,kaggle_arshkon,3.302533115412238,1.046003044276942,34,14,31,13,28,11,39,0.006801228609039052,0.0023584905660377358,noise,3.302533115412238,39
primary_full,fulltime,fulltime,kaggle_arshkon,3.281873861798306,1.498832258343982,23,6,21,6,18,5,23,0.004607283896445809,0.0010885341074020319,noise,3.281873861798306,23
primary_full,oo,oo,kaggle_arshkon,3.2688285923961065,1.006229963206298,35,15,32,15,23,14,37,0.007020623080298377,0.00272133526850508,noise,3.2688285923961065,37
primary_full,customizations,customizations,kaggle_arshkon,3.2688285923961065,1.006229963206298,35,15,33,11,26,10,36,0.007240017551557701,0.0019956458635703917,noise,3.2688285923961065,36
primary_full,requested,requested,kaggle_arshkon,3.251420006779902,0.8315223178716513,45,23,37,23,34,16,50,0.008117595436594998,0.0041727140783744555,noise,3.251420006779902,50
primary_full,up to date,up to date,kaggle_arshkon,3.2509451373619402,0.450229572117117,121,91,118,90,108,69,177,0.025888547608600262,0.01632801161103048,noise,3.2509451373619402,177
primary_full,html5,html5,kaggle_arshkon,3.249684802076042,0.3997084401296007,149,118,127,107,108,94,202,0.027863097849934182,0.019412191582002903,ai_domain,3.249684802076042,202
primary_full,microservice,microservice,kaggle_arshkon,3.2230631955376876,0.5131927215036534,95,67,85,63,76,58,134,0.01864853005704256,0.011429608127721336,noise,3.2230631955376876,134
primary_full,implemented,implemented,kaggle_arshkon,3.220466212148279,0.5956468842697706,74,48,73,46,68,44,112,0.01601579640193067,0.008345428156748911,noise,3.220466212148279,112
primary_full,updating,updating,kaggle_arshkon,3.1520143768661266,0.6902728494038675,56,33,50,29,42,26,68,0.010969723562966213,0.0052612481857764876,noise,3.1520143768661266,68
primary_full,sns,sns,kaggle_arshkon,3.136307686149049,0.6781977336168552,57,34,52,28,37,25,62,0.011408512505484861,0.0050798258345428155,noise,3.136307686149049,62
primary_full,indexes,indexes,kaggle_arshkon,3.127513583625596,1.3456070377179108,23,7,21,6,19,6,25,0.004607283896445809,0.0010885341074020319,noise,3.127513583625596,25
primary_full,ssrs,ssrs,kaggle_arshkon,3.117459073861783,1.0274427467178935,31,13,31,12,30,11,41,0.006801228609039052,0.0021770682148040637,noise,3.117459073861783,41
primary_full,cobol,cobol,kaggle_arshkon,3.066443211159239,0.6254359629323547,62,39,45,22,36,19,55,0.009872751206669592,0.0039912917271407835,noise,3.066443211159239,55
primary_full,experienceexperience,experienceexperience,kaggle_arshkon,3.0294403919581367,6.479812112275317,119,0,110,0,99,0,99,0.02413339183852567,0.0,credential,3.0294403919581367,99
primary_full,css3,css3,kaggle_arshkon,3.02647949579469,0.4550702565635141,103,77,89,72,77,65,142,0.01952610794207986,0.013062409288824383,noise,3.02647949579469,142
primary_full,servers,servers,kaggle_arshkon,2.9677187771260276,0.3046314379022852,203,177,161,143,138,124,262,0.03532250987275121,0.025943396226415096,noise,2.9677187771260276,262
primary_full,regards,regards,kaggle_arshkon,2.9195647180818525,1.1379861012757768,24,9,24,8,20,5,25,0.005265467310223783,0.001451378809869376,noise,2.9195647180818525,25
primary_full,soa,soa,kaggle_arshkon,2.9099955536152957,0.6110263346784119,58,37,51,34,47,28,75,0.011189118034225537,0.006168359941944848,noise,2.9099955536152957,75
primary_full,developerlocation,developerlocation,kaggle_arshkon,2.898538061191298,6.477974601933016,109,0,109,0,87,0,87,0.023913997367266345,0.0,noise,2.898538061191298,87
primary_full,properly,properly,kaggle_arshkon,2.8157167149597635,0.6514012323490457,49,30,44,30,38,27,65,0.009653356735410267,0.00544267053701016,noise,2.8157167149597635,65
primary_full,kibana,kibana,kaggle_arshkon,2.7894141896967137,0.8521231184642826,32,16,26,14,20,14,34,0.005704256252742431,0.0025399129172714078,noise,2.7894141896967137,34
primary_full,springboot,springboot,kaggle_arshkon,2.7836079533808085,0.5129080597061,71,50,61,42,55,33,88,0.01338306274681878,0.007619738751814224,tech_stack,2.7836079533808085,88
primary_full,education experience,education experience,kaggle_arshkon,2.774582539436224,0.752801797432106,38,21,30,20,21,20,41,0.006581834137779728,0.00362844702467344,credential,2.774582539436224,41
primary_full,skills experience,skills experience,kaggle_arshkon,2.7590344460683345,0.6050093225158149,53,34,50,27,45,14,59,0.010969723562966213,0.0048984034833091435,credential,2.7590344460683345,59
primary_full,knowledge experience,knowledge experience,kaggle_arshkon,2.754656165858886,1.2061696501558812,20,7,20,5,19,5,24,0.004387889425186486,0.00090711175616836,credential,2.754656165858886,24
primary_full,skillsability,skillsability,kaggle_arshkon,2.733405550270623,6.4757740508337145,97,0,91,0,81,0,81,0.01996489688459851,0.0,noise,2.733405550270623,81
primary_full,micro service,micro service,kaggle_arshkon,2.6633301618154888,1.0510821172937668,22,9,21,8,18,8,26,0.004607283896445809,0.001451378809869376,noise,2.6633301618154888,26
primary_full,npm,npm,kaggle_arshkon,2.6589752246691605,0.6486955248222941,44,27,43,24,38,18,56,0.009433962264150943,0.0043541364296081275,noise,2.6589752246691605,56
primary_full,escalated,escalated,kaggle_arshkon,2.6589752246691605,0.6486955248222941,44,27,40,25,33,20,53,0.008775778850372971,0.0045355587808417995,tech_stack,2.6589752246691605,53
primary_full,modifications,modifications,kaggle_arshkon,2.63842249573878,0.5665699685918986,54,36,50,36,47,33,80,0.010969723562966213,0.006531204644412192,noise,2.63842249573878,80
primary_full,triggers,triggers,kaggle_arshkon,2.63842249573878,0.5665699685918986,54,36,42,31,35,30,65,0.009214567792891619,0.005624092888243832,noise,2.63842249573878,65
primary_full,participates,participates,kaggle_arshkon,2.6332187557239193,0.3619385966210742,117,96,90,75,64,58,122,0.019745502413339184,0.013606676342525399,noise,2.6332187557239193,122
primary_full,micro services,micro services,kaggle_arshkon,2.6177590267826067,0.7653734001942363,33,18,31,18,29,17,46,0.006801228609039052,0.003265602322206096,noise,2.6177590267826067,46
primary_full,webpack,webpack,kaggle_arshkon,2.5999925156971506,0.5978735176672902,48,31,43,30,37,29,66,0.009433962264150943,0.00544267053701016,noise,2.5999925156971506,66
primary_full,additionally,additionally,kaggle_arshkon,2.578421914548046,0.3817149638159325,102,82,100,80,91,62,153,0.021939447125932425,0.01451378809869376,noise,2.578421914548046,153
primary_full,jsp,jsp,kaggle_arshkon,2.577750848005856,0.8179861983925276,29,15,26,14,22,14,36,0.005704256252742431,0.0025399129172714078,noise,2.577750848005856,36
primary_full,engineerlocation,engineerlocation,kaggle_arshkon,2.5427186485432514,6.473395589140289,84,0,84,0,76,0,76,0.018429135585783237,0.0,noise,2.5427186485432514,76
primary_full,skillsexperience,skillsexperience,kaggle_arshkon,2.5427186485432514,6.473395589140289,84,0,76,0,70,0,70,0.016673979815708645,0.0,credential,2.5427186485432514,70
primary_full,sprints,sprints,kaggle_arshkon,2.538044425620596,0.612321997996963,44,28,42,28,35,24,59,0.009214567792891619,0.0050798258345428155,noise,2.538044425620596,59
primary_full,3 5,3 5,kaggle_arshkon,2.524942781889196,0.40003123858608625,90,71,82,65,77,57,134,0.017990346643264588,0.01179245283018868,noise,2.524942781889196,134
primary_full,assists,assists,kaggle_arshkon,2.503049970506892,0.44973931833714165,72,54,65,40,59,30,89,0.014260640631856078,0.00725689404934688,noise,2.503049970506892,89
primary_full,sass,sass,kaggle_arshkon,2.498519010984419,0.7345536909760044,32,18,30,16,28,15,43,0.006581834137779728,0.002902757619738752,noise,2.498519010984419,43
primary_full,recommends,recommends,kaggle_arshkon,2.425065494636691,0.7535782506757194,29,16,22,15,21,14,35,0.004826678367705134,0.00272133526850508,noise,2.425065494636691,35
primary_full,prioritize,prioritize,kaggle_arshkon,2.405999645528924,0.2424632015071846,204,189,193,180,171,149,320,0.04234313295304958,0.03265602322206096,noise,2.405999645528924,320
primary_full,showcasing,showcasing,kaggle_arshkon,2.3765310495523533,0.702759002089361,31,18,31,18,27,18,45,0.006801228609039052,0.003265602322206096,noise,2.3765310495523533,45
