company_name_canonical,year,n_posts,llm_text_share,entry_final_share,entry_yoe_share,ai_any_share,ai_count_mean,scope_any_share,scope_count_mean,soft_skill_any_share,soft_skill_count_mean,clean_len_mean,tech_count_mean,requirement_breadth_mean,stack_depth_mean,ai_domain_share,remote_share,domain_entropy,top_domain_family,top_domain_share,company_industry_mode
DataAnnotation,2026,25,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,538.32,4.16,5.08,1.92,0.0,0.0,0.0,Embedded,1.0,Software Development
Deloitte,2024,22,1.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,765.3636363636364,3.6363636363636362,4.863636363636363,2.1363636363636362,0.0,0.0,0.6216501842694789,Requirements / Workflow,0.7272727272727273,Accounting
Deloitte,2026,25,0.24,0.0,0.08,0.36,0.84,0.68,0.84,0.48,0.56,1768.76,7.36,10.6,3.52,0.24,0.0,0.7385178839341591,Requirements / Workflow,0.52,"Accounting, IT Services and IT Consulting, and Business Consulting and Services"
Delta Air Lines,2024,3,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,655.6666666666666,2.0,3.6666666666666665,2.0,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,Airlines and Aviation
Delta Air Lines,2026,8,0.25,0.0,0.5,0.125,0.25,0.375,0.375,0.5,0.5,1559.75,5.375,7.25,2.75,0.25,0.0,0.946394630357186,Data / Platform,0.5,Airlines and Aviation
Dexian,2024,7,1.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7142857142857143,705.1428571428571,6.571428571428571,8.142857142857142,2.142857142857143,0.0,0.0,0.8699155297736259,Requirements / Workflow,0.5714285714285714,Banking
Dexian,2026,25,0.08,0.0,0.0,0.04,0.12,0.24,0.28,0.28,0.36,757.92,4.76,6.24,2.28,0.04,0.0,0.8915241434905935,Backend,0.28,Financial Services
Docusign,2024,3,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,818.3333333333334,6.666666666666667,8.333333333333334,2.6666666666666665,0.0,0.0,0.9999999999999998,Frontend / Mobile,0.3333333333333333,Software Development
Docusign,2026,25,0.16,0.04,0.2,0.24,0.28,0.6,0.76,0.32,0.32,2047.84,8.6,11.12,3.32,0.12,0.0,0.9078736385967623,Backend,0.28,Software Development
EPITEC,2024,11,1.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.6363636363636364,718.2727272727273,3.8181818181818183,5.818181818181818,2.5454545454545454,0.09090909090909091,0.0,0.8491853220906186,Requirements / Workflow,0.45454545454545453,Motor Vehicle Manufacturing
EPITEC,2026,25,0.04,0.0,0.08,0.12,0.32,0.44,0.56,0.28,0.4,830.68,3.8,5.76,2.4,0.08,0.0,0.9080701021024677,Requirements / Workflow,0.32,Staffing and Recruiting
EVONA,2024,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.5,1.75,2.25,1.25,0.0,0.0,0.8112781244591328,Embedded,0.75,Defense and Space Manufacturing
EVONA,2026,21,0.14285714285714285,0.0,0.0,0.09523809523809523,0.23809523809523808,0.42857142857142855,0.6190476190476191,0.14285714285714285,0.14285714285714285,622.5714285714286,0.7142857142857143,2.142857142857143,1.380952380952381,0.14285714285714285,0.0,0.8734515463860744,Embedded,0.42857142857142855,Defense and Space Manufacturing and Space Research and Technology
Ehub Global Inc,2024,5,1.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2,281.6,2.6,4.0,1.8,0.2,0.0,1.0000000000000002,AI / LLM,0.2,IT Services and IT Consulting
Ehub Global Inc,2026,4,0.0,0.0,0.25,0.25,1.5,0.25,0.25,0.5,0.5,677.5,5.25,8.25,2.5,0.25,0.0,0.946394630357186,Frontend / Mobile,0.5,IT Services and IT Consulting
Eliassen Group,2024,12,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,660.8333333333334,5.75,7.25,2.4166666666666665,0.0,0.0,0.9426312039378819,DevOps,0.3333333333333333,IT Services and IT Consulting
Eliassen Group,2026,25,0.12,0.0,0.04,0.12,0.32,0.28,0.44,0.2,0.2,1465.2,6.68,8.16,2.12,0.12,0.0,0.9214436303871175,Requirements / Workflow,0.28,Financial Services
Empower Professionals,2024,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,463.85714285714283,4.285714285714286,5.428571428571429,1.8571428571428572,0.0,0.0,0.9821410328348751,Requirements / Workflow,0.42857142857142855,Information Technology & Services
Empower Professionals,2026,9,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,778.0,5.222222222222222,6.444444444444445,2.2222222222222223,0.1111111111111111,0.0,0.946265187221801,DevOps,0.3333333333333333,Software Development
Entegee,2024,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,217.2,2.8,3.6,1.8,0.0,0.0,0.8649735207179272,Embedded,0.6,Consumer Services
Entegee,2026,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,535.5,0.5,1.6666666666666667,1.6666666666666667,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Medical Equipment Manufacturing
Equifax,2024,4,1.0,0.0,0.25,0.0,0.0,0.5,0.5,0.5,0.5,1101.0,17.25,19.25,3.0,0.0,0.0,0.0,DevOps,1.0,Financial Services
Equifax,2026,25,0.24,0.0,0.4,0.16,0.28,0.8,0.92,0.28,0.4,1202.72,13.32,15.92,3.2,0.12,0.0,0.7146375353553567,DevOps,0.64,Financial Services
Esri,2024,3,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,506.6666666666667,1.6666666666666667,2.6666666666666665,2.0,0.0,0.0,0.0,Embedded,1.0,Software Development
Esri,2026,25,0.08,0.0,0.32,0.12,0.12,0.4,0.52,0.4,0.44,1450.96,4.12,6.12,2.84,0.16,0.0,0.7928285364615792,Requirements / Workflow,0.52,"Construction, Software Development, and IT Services and IT Consulting"
Experis,2024,25,1.0,0.04,0.08,0.0,0.0,0.2,0.2,0.2,0.28,503.08,2.72,3.88,1.84,0.0,0.0,0.7653795646262964,Requirements / Workflow,0.56,Staffing and Recruiting
Experis,2026,25,0.2,0.0,0.16,0.12,0.24,0.28,0.36,0.76,1.04,887.36,3.16,5.36,2.44,0.04,0.0,0.6706715045980463,Requirements / Workflow,0.64,IT Services and IT Consulting
Extend Information Systems Inc.,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,527.6666666666666,1.0,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,Requirements / Workflow,1.0,IT Services and IT Consulting
Extend Information Systems Inc.,2026,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.3333333333333,4.0,4.666666666666667,1.6666666666666667,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
FIS,2024,6,1.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,867.3333333333334,4.833333333333333,7.0,3.0,0.0,0.0,0.6500224216483541,Requirements / Workflow,0.8333333333333334,IT Services and IT Consulting
FIS,2026,13,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.7692307692307693,1.3846153846153846,0.38461538461538464,0.38461538461538464,1830.5384615384614,5.3076923076923075,7.923076923076923,2.923076923076923,0.0,0.0,0.7867012262088835,Requirements / Workflow,0.5384615384615384,IT Services and IT Consulting and Financial Services
FanDuel,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1269.0,3.25,4.0,1.75,0.0,0.0,0.8112781244591328,Requirements / Workflow,0.75,Gambling Facilities and Casinos
FanDuel,2026,14,0.14285714285714285,0.0,0.0,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.2857142857142857,2158.6428571428573,7.5,9.071428571428571,2.2142857142857144,0.0,0.0,0.9852281360342515,Requirements / Workflow,0.5714285714285714,Gambling Facilities and Casinos and Spectator Sports
Fanatics,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,496.0,3.3333333333333335,4.666666666666667,2.0,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,"Technology, Information and Internet"
Fanatics,2026,25,0.08,0.0,0.08,0.16,0.24,0.88,1.64,0.4,0.4,1700.16,5.08,8.24,3.32,0.0,0.0,0.9085622848793937,Backend,0.36,"Technology, Information and Internet"
FastTek Global,2024,5,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,681.8,4.4,6.0,2.2,0.0,0.0,0.9609640474436812,Frontend / Mobile,0.4,IT Services and IT Consulting
FastTek Global,2026,19,0.15789473684210525,0.0,0.0,0.10526315789473684,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.15789473684210525,1742.3157894736842,5.7894736842105265,7.368421052631579,2.3684210526315788,0.0,0.0,0.8791487854374124,DevOps,0.3684210526315789,IT Services and IT Consulting
Fidelity Investments,2024,25,1.0,0.0,0.04,0.0,0.0,0.28,0.28,0.2,0.32,717.2,5.4,6.6,2.08,0.0,0.0,0.9372222272898197,Requirements / Workflow,0.4,Financial Services
Fidelity Investments,2026,25,0.32,0.0,0.16,0.08,0.16,0.32,0.4,0.4,0.44,1152.04,5.88,7.76,2.64,0.04,0.0,0.8059083675076028,Requirements / Workflow,0.44,Financial Services
Ford Motor Company,2024,14,1.0,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.9285714285714286,958.0714285714286,5.428571428571429,7.785714285714286,3.0,0.07142857142857142,0.0,0.8549912206176893,Frontend / Mobile,0.42857142857142855,Motor Vehicle Manufacturing
Ford Motor Company,2026,25,0.2,0.04,0.12,0.04,0.08,0.32,0.44,0.48,0.52,1634.24,3.08,5.08,2.6,0.0,0.0,0.9420537256935432,Requirements / Workflow,0.4,Motor Vehicle Manufacturing
Franklin Fitch,2024,7,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,204.28571428571428,1.1428571428571428,1.4285714285714286,0.7142857142857143,0.0,0.0,0.8631205685666311,Requirements / Workflow,0.7142857142857143,IT Services and IT Consulting
Franklin Fitch,2026,12,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.75,0.08333333333333333,0.08333333333333333,538.9166666666666,2.5833333333333335,4.0,2.1666666666666665,0.25,0.0,0.7755490855036324,DevOps,0.5833333333333334,Information Services
GE HealthCare,2024,4,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1084.75,3.5,5.5,2.75,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,Hospitals and Health Care
GE HealthCare,2026,12,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.75,0.9166666666666666,1588.4166666666667,6.166666666666667,8.25,2.9166666666666665,0.0,0.0,0.9873179343530822,Embedded,0.25,Hospitals and Health Care
Galactic Minds INC,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.33333333333334,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,0.0,0.9999999999999998,DevOps,0.3333333333333333,IT Services and IT Consulting
Galactic Minds INC,2026,5,0.2,0.0,0.0,0.2,0.4,0.6,0.8,0.6,0.6,834.6,5.8,8.4,3.2,0.2,0.0,0.8649735207179272,Frontend / Mobile,0.6,IT Services and IT Consulting
"Gardner Resources Consulting, LLC",2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,420.6666666666667,5.333333333333333,6.666666666666667,2.3333333333333335,0.0,0.0,0.9999999999999998,Backend,0.3333333333333333,Hospitals and Health Care
"Gardner Resources Consulting, LLC",2026,7,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,364.2857142857143,3.857142857142857,5.142857142857143,2.2857142857142856,0.2857142857142857,0.0,0.9751060324573735,Data / Platform,0.2857142857142857,IT Services and IT Consulting
General Atomics,2024,3,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,918.0,0.0,2.6666666666666665,2.3333333333333335,0.0,0.0,0.0,Requirements / Workflow,1.0,Defense and Space Manufacturing
General Atomics,2026,20,0.15,0.0,0.15,0.05,0.05,0.05,0.05,0.8,1.35,1455.85,0.8,4.2,3.3,0.0,0.0,0.3589962496465303,Requirements / Workflow,0.9,"Oil and Gas, Defense and Space Manufacturing, and Aviation and Aerospace Component Manufacturing"
General Dynamics Information Technology,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.6666666666666,2.0,3.3333333333333335,2.0,0.0,0.0,0.0,Requirements / Workflow,1.0,IT Services and IT Consulting
General Dynamics Information Technology,2026,25,0.16,0.0,0.16,0.04,0.2,0.04,0.04,0.2,0.24,1705.92,4.96,6.56,2.36,0.12,0.0,0.8204855105776043,Requirements / Workflow,0.44,IT Services and IT Consulting
General Dynamics Mission Systems,2024,5,1.0,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.2,551.6,1.2,2.0,1.2,0.0,0.0,0.7219280948873623,Requirements / Workflow,0.8,Defense and Space Manufacturing
General Dynamics Mission Systems,2026,25,0.24,0.08,0.36,0.0,0.0,0.32,0.32,0.04,0.04,1119.56,1.04,2.32,1.8,0.0,0.0,0.5131568569324174,Requirements / Workflow,0.8,Defense and Space Manufacturing
General Motors,2024,14,1.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.7857142857142857,1.0,0.7142857142857143,1.0,763.7142857142857,4.857142857142857,7.714285714285714,3.142857142857143,0.0,0.0,0.9620871761502205,Requirements / Workflow,0.35714285714285715,Motor Vehicle Manufacturing
General Motors,2026,25,0.12,0.04,0.08,0.2,0.2,0.84,1.0,0.48,0.56,1960.56,4.44,7.08,3.28,0.28,0.0,0.8864138000493803,Requirements / Workflow,0.28,"Motor Vehicle Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and IT Services and IT Consulting"
Goldman Sachs,2024,6,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,572.3333333333334,1.5,3.3333333333333335,2.3333333333333335,0.0,0.0,0.8962406251802889,Requirements / Workflow,0.5,Financial Services
Goldman Sachs,2026,25,0.2,0.0,0.24,0.08,0.2,0.32,0.48,0.48,0.52,1327.56,5.0,7.12,2.8,0.08,0.0,0.8132474349752787,Requirements / Workflow,0.48,Financial Services
Goliath Partners,2024,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8,2.2,2.8,1.6,0.0,0.0,0.8649735207179272,Embedded,0.6,Financial Services
Goliath Partners,2026,24,0.20833333333333334,0.0,0.0,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.3333333333333333,0.041666666666666664,0.041666666666666664,247.0,1.3333333333333333,2.375,1.7083333333333333,0.16666666666666666,0.0,0.7757103506911273,Requirements / Workflow,0.5,"Financial Services, Software Development, and Capital Markets"
Google,2024,15,1.0,0.0,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,576.5333333333333,0.7333333333333333,2.2,1.7333333333333334,0.0,0.0,0.6643574057122259,Embedded,0.7333333333333333,Information Services
Google,2026,25,0.12,0.0,0.44,0.12,0.16,0.32,0.4,0.0,0.0,1269.44,1.2,2.76,2.08,0.0,0.0,0.578006238861464,Embedded,0.8,"Information Services and Technology, Information and Internet"
Guidehouse,2024,3,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,2.0,3.0,2.0,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Business Consulting and Services
Guidehouse,2026,14,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.5,0.35714285714285715,0.42857142857142855,2002.0,6.285714285714286,7.642857142857143,2.142857142857143,0.07142857142857142,0.0,0.9134443205612237,Requirements / Workflow,0.35714285714285715,Business Consulting and Services
HIRECLOUT,2024,3,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,918.3333333333334,10.333333333333334,13.666666666666666,3.6666666666666665,0.0,0.0,0.9999999999999998,Frontend / Mobile,0.3333333333333333,Software Development
HIRECLOUT,2026,5,0.2,0.0,0.2,0.2,0.2,1.0,1.6,0.4,0.4,1253.8,6.6,9.8,3.6,0.4,0.0,0.9609640474436812,AI / LLM,0.4,"Software Development, IT Services and IT Consulting, and Technology, Information and Internet"
HTC Global Services,2024,7,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714,912.0,4.428571428571429,7.0,3.142857142857143,0.0,0.0,0.9211854965885543,Data / Platform,0.42857142857142855,IT Services and IT Consulting
HTC Global Services,2026,10,0.1,0.0,0.2,0.1,0.1,0.8,1.2,0.2,0.3,1240.3,5.2,7.7,3.0,0.0,0.0,0.9477309221191609,Frontend / Mobile,0.3,IT Services and IT Consulting
Harnham,2024,6,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,410.0,2.5,3.6666666666666665,2.0,0.3333333333333333,0.0,0.9206198357143047,Requirements / Workflow,0.5,Hospitals and Health Care
Harnham,2026,25,0.32,0.0,0.04,0.32,0.44,0.64,0.84,0.12,0.12,608.92,3.56,5.68,2.8,0.32,0.0,0.8677942878895804,AI / LLM,0.32,Financial Services
Harvey Nash,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,567.5,5.5,6.5,1.5,0.0,0.0,0.946394630357186,Frontend / Mobile,0.5,"Appliances, Electrical, and Electronics Manufacturing"
Harvey Nash,2026,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1.3333333333333333,2.0,1.3333333333333333,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Software Development
Honeywell,2024,11,1.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.45454545454545453,735.0,0.7272727272727273,2.272727272727273,1.6363636363636365,0.0,0.0,0.43949698692151334,Requirements / Workflow,0.9090909090909091,"Appliances, Electrical, and Electronics Manufacturing"
Honeywell,2026,25,0.16,0.0,0.08,0.32,0.92,0.6,0.64,0.4,0.48,1486.4,4.28,7.28,3.12,0.32,0.0,0.7358687167112333,Requirements / Workflow,0.56,"Appliances, Electrical, and Electronics Manufacturing"
Horizontal Talent,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,368.5,3.0,4.5,2.0,0.0,0.0,0.946394630357186,DevOps,0.5,Staffing and Recruiting
Horizontal Talent,2026,25,0.16,0.04,0.0,0.12,0.2,0.48,0.52,0.24,0.36,694.48,5.24,6.76,2.28,0.08,0.0,0.8598512313565112,Requirements / Workflow,0.36,Staffing and Recruiting
ICE,2024,25,1.0,0.08,0.12,0.0,0.0,0.2,0.2,0.36,0.36,867.96,4.36,5.76,2.36,0.04,0.0,0.8024499198324668,Requirements / Workflow,0.4,Financial Services
ICE,2026,25,0.32,0.0,0.12,0.28,0.32,0.32,0.36,0.44,0.6,938.64,5.12,7.36,2.96,0.04,0.0,0.9101966582318501,Requirements / Workflow,0.32,Financial Services
"IDR, Inc.",2024,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,388.25,3.75,5.75,3.0,0.0,0.0,0.946394630357186,Frontend / Mobile,0.5,IT Services and IT Consulting
"IDR, Inc.",2026,21,0.09523809523809523,0.0,0.0,0.14285714285714285,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.047619047619047616,519.1428571428571,3.0952380952380953,4.571428571428571,2.1904761904761907,0.14285714285714285,0.0,0.9507271636456952,Data / Platform,0.2857142857142857,IT Services and IT Consulting
INSPYR Solutions,2024,4,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,743.5,6.5,7.5,2.0,0.0,0.0,0.946394630357186,DevOps,0.5,Staffing and Recruiting
INSPYR Solutions,2026,16,0.0625,0.0,0.0625,0.0625,0.125,0.5,0.75,0.375,0.4375,1393.125,3.625,5.5,2.3125,0.0625,0.0,0.9123763275816898,Requirements / Workflow,0.375,Entertainment Providers and Online Audio and Video Media
Info Way Solutions,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,436.3333333333333,2.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,IT Services and IT Consulting
Info Way Solutions,2026,10,0.2,0.0,0.0,0.1,0.1,0.2,0.2,0.4,0.4,278.3,3.0,4.3,2.3,0.1,0.0,0.8804820237218406,Frontend / Mobile,0.5,IT Services and IT Consulting
Infojini Inc,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,513.3333333333334,4.666666666666667,6.0,2.3333333333333335,0.0,0.0,0.9999999999999998,Requirements / Workflow,0.3333333333333333,Information Services
Infojini Inc,2026,7,0.14285714285714285,0.0,0.0,0.5714285714285714,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,838.5714285714286,5.142857142857143,7.571428571428571,2.2857142857142856,0.42857142857142855,0.0,0.9211854965885543,AI / LLM,0.42857142857142855,IT Services and IT Consulting
Infosys,2024,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,620.6,3.6,5.0,2.2,0.0,0.0,0.7219280948873623,Requirements / Workflow,0.8,IT Services and IT Consulting
Infosys,2026,25,0.08,0.0,0.0,0.04,0.04,0.32,0.36,0.2,0.2,1321.4,5.12,6.72,2.48,0.04,0.0,0.8867040385910528,Requirements / Workflow,0.36,IT Services and IT Consulting
Innova Solutions,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,505.0,3.3333333333333335,4.333333333333333,2.0,0.0,0.0,0.9182958340544894,Frontend / Mobile,0.6666666666666666,Banking
Innova Solutions,2026,17,0.35294117647058826,0.0,0.0,0.35294117647058826,0.47058823529411764,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.17647058823529413,1503.5882352941176,5.0588235294117645,6.352941176470588,2.176470588235294,0.29411764705882354,0.0,0.8730915782835221,Requirements / Workflow,0.35294117647058826,Software Development
Insight Global,2024,25,1.0,0.04,0.08,0.0,0.0,0.16,0.16,0.04,0.04,438.28,3.12,3.92,1.6,0.0,0.0,0.8236195198381765,Requirements / Workflow,0.4,Defense and Space Manufacturing
Insight Global,2026,25,0.0,0.0,0.04,0.08,0.08,0.08,0.08,0.2,0.2,629.8,3.12,3.96,1.52,0.08,0.0,0.8339933290961331,Requirements / Workflow,0.44,Staffing and Recruiting
IntePros,2024,5,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,540.2,4.4,5.6,2.2,0.0,0.0,0.9602297178607612,Requirements / Workflow,0.4,IT Services and IT Consulting
IntePros,2026,11,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,830.8181818181819,5.090909090909091,6.2727272727272725,2.090909090909091,0.0,0.0,0.9115339911368306,Frontend / Mobile,0.36363636363636365,IT Services and IT Consulting
Intel,2024,4,1.0,0.5,1.0,0.0,0.0,0.25,0.25,1.0,1.0,987.5,6.75,9.0,3.25,0.25,0.0,0.946394630357186,Requirements / Workflow,0.5,Semiconductor Manufacturing
Intel,2026,25,0.04,0.08,0.36,0.04,0.04,0.72,0.92,0.6,1.08,1906.88,1.56,4.6,3.08,0.04,0.0,0.5131568569324174,Embedded,0.8,Semiconductor Manufacturing
Intellectt Inc,2024,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.25,641.5,1.25,4.25,2.75,0.0,0.0,1.0,Requirements / Workflow,0.5,Automation Machinery Manufacturing
Intellectt Inc,2026,22,0.13636363636363635,0.0,0.0,0.36363636363636365,1.3181818181818181,0.5,0.5454545454545454,0.22727272727272727,0.22727272727272727,605.2272727272727,4.454545454545454,7.045454545454546,2.4545454545454546,0.4090909090909091,0.0,0.8936877153694867,AI / LLM,0.4090909090909091,Software Development
JPMorgan Chase & Co.,2024,12,1.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,709.25,4.916666666666667,5.75,1.8333333333333333,0.0,0.0,0.8359889967247164,Requirements / Workflow,0.5,Financial Services
JPMorgan Chase & Co.,2026,25,0.2,0.0,0.04,0.12,0.12,0.48,0.48,0.2,0.2,1304.08,5.2,7.04,2.84,0.08,0.0,0.8652442000436708,Requirements / Workflow,0.36,Financial Services
Jobot,2024,12,1.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,470.8333333333333,2.0833333333333335,3.0833333333333335,1.75,0.08333333333333333,0.0,0.753333479941888,Requirements / Workflow,0.5833333333333334,IT Services and IT Consulting
Jobot,2026,25,0.24,0.04,0.12,0.12,0.12,0.44,0.52,0.52,0.6,830.16,3.2,5.08,2.6,0.04,0.0,0.762620901734327,Requirements / Workflow,0.56,"Software Development, Technology, Information and Internet, and Technology, Information and Media"
Jobs via eFinancialCareers,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,796.3333333333334,3.3333333333333335,5.0,2.6666666666666665,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Staffing and Recruiting
Jobs via eFinancialCareers,2026,25,0.2,0.0,0.12,0.2,0.36,0.4,0.56,0.32,0.52,1562.36,4.56,6.68,2.4,0.12,0.0,0.8634588883901244,Requirements / Workflow,0.4,"Technology, Information and Internet"
KPG99 INC,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,484.0,2.5,3.25,1.5,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,IT Services and IT Consulting
KPG99 INC,2026,11,0.2727272727272727,0.0,0.09090909090909091,0.5454545454545454,1.1818181818181819,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,678.1818181818181,5.545454545454546,7.818181818181818,2.5454545454545454,0.2727272727272727,0.0,0.9243243872926641,AI / LLM,0.2727272727272727,IT Services and IT Consulting
KTek Resourcing,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,628.0,1.0,2.3333333333333335,1.6666666666666667,0.0,0.0,0.9182958340544894,DevOps,0.6666666666666666,IT Services and IT Consulting
KTek Resourcing,2026,8,0.0,0.0,0.0,0.375,0.5,0.125,0.125,0.25,0.25,722.75,4.25,5.5,2.125,0.125,0.0,0.9690222556651344,Requirements / Workflow,0.25,IT Services and IT Consulting
Kavaliro,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1390.3333333333333,4.0,5.0,1.6666666666666667,0.0,0.0,0.9182958340544894,Data / Platform,0.6666666666666666,IT Services and IT Consulting
