period_group,probe,n,mean_yoe,share_bs,share_ms,share_phd,mean_scope_density,mean_management_density,mean_ai_any
2024,explicit_entry,333,2.3028169014084505,0.24924924924924924,0.15615615615615616,0.042042042042042045,0.12078099033073403,0.3218631732196372,0.03903903903903904
2024,yoe_le2,667,1.790104947526237,0.2143928035982009,0.2518740629685157,0.15142428785607195,0.13553211278166907,0.32522262796130225,0.019490254872563718
2026,explicit_entry,1042,1.9589041095890412,0.21976967370441458,0.15067178502879078,0.08061420345489444,0.15033757703143005,0.36454055971364435,0.19865642994241842
2026,yoe_le2,918,1.7145969498910676,0.2636165577342048,0.15359477124183007,0.3082788671023965,0.16008459816164097,0.3116213429131016,0.2429193899782135
