corpus_group,spec,n,mean_imperative_per_1k,median_imperative_per_1k,pooled_imperative_per_1k,share_any_imperative,mean_inclusive_per_1k,median_inclusive_per_1k,pooled_inclusive_per_1k,share_any_inclusive,mean_passive_formal_per_1k,median_passive_formal_per_1k,pooled_passive_formal_per_1k,share_any_passive_formal,mean_direct_address_per_1k,median_direct_address_per_1k,pooled_direct_address_per_1k,share_any_direct_address,mean_marketing_per_1k,median_marketing_per_1k,pooled_marketing_per_1k,share_any_marketing
arshkon_2024,all,4653,0.11354739571995291,0.0,0.0888601741087658,0.05029013539651837,0.013726562223794718,0.0,0.015723247965626123,0.010315925209542231,0.001634317729831638,0.0,0.0021440792680399254,0.0019342359767891683,0.050717713578753154,0.0,0.059557757445553486,0.019987105093488073,0.25876293464950917,0.0,0.25466897083718676,0.18052869116698905
arshkon_2024,exclude_aggregators,4226,0.1074668811927111,0.0,0.08503429845544216,0.049929010884997634,0.014791782943852977,0.0,0.016491500306509994,0.011121628017037387,0.001799451111430812,0.0,0.002319117230602968,0.002129673450070989,0.05205116692678419,0.0,0.06107008707254482,0.020586843350686227,0.26671484488984337,0.0,0.2581950516737971,0.1871746332229058
asaniczka_2024,all,16992,0.011007773138177414,0.0,0.007433180772929167,0.006944444444444444,0.0006699696549741,0.0,0.00043001872240086087,0.00041195856873822977,0.000494569787155662,0.0,0.0006757437066299242,0.0006473634651600754,0.0020787999885540044,0.0,0.001535781151431646,0.0010004708097928437,0.281512136051869,0.0,0.25119236512816,0.1917961393596987
asaniczka_2024,exclude_aggregators,14326,0.011401915442263145,0.0,0.007577263187793592,0.007119921820466285,0.000599134627744402,0.0,0.00021649323393695976,0.00020940946530783192,0.0004856990523932783,0.0,0.0006494797018108793,0.0006282283959234957,0.002204805851474949,0.0,0.0014432882262463984,0.0011168504816417703,0.2410610489566636,0.0,0.2245756480039396,0.17339103727488483
pooled_2024,all,21645,0.03305059429193122,0.0,0.0241258447036958,0.016262416262416264,0.003476729887024105,0.0,0.003565155189007679,0.002541002541002541,0.0007395800517558614,0.0,0.0009767548463034737,0.000924000924000924,0.012534649604409708,0.0,0.013430379136672764,0.005082005082005082,0.2766217671849172,0.0,0.25190507486166586,0.1893739893739894
pooled_2024,exclude_aggregators,18552,0.03328476070214846,0.0,0.02452357597936592,0.016871496334626996,0.0038321085272633136,0.0,0.003777194461189693,0.0026951272100043124,0.000784961460839409,0.0,0.0010147686612151413,0.0009702457956015524,0.013559415699699229,0.0,0.014488641440682855,0.005551962052608883,0.24690478233385305,0.0,0.231931015124394,0.17653083225528246
scraped_2026,all,12456,0.018052311792209622,0.0,0.01144563506766498,0.012283236994219654,0.0006326538002409519,0.0,0.000660325100057595,0.000722543352601156,0.00025343961570661655,0.0,0.00014673891112391,0.00016056518946692356,0.0010270713073819682,0.0,0.001247280744553235,0.0012845215157353885,0.34490434964769656,0.0,0.31864354550557056,0.26404945407835584
scraped_2026,exclude_aggregators,10320,0.01717223974042476,0.0,0.010650975706061699,0.011918604651162791,0.0007635984240117535,0.0,0.0007668702508364423,0.0008720930232558139,0.0003058957222133348,0.0,0.0001704156112969872,0.0001937984496124031,0.000996986204417427,0.0,0.0011929092790789104,0.0012596899224806201,0.3601852706736528,0.0,0.3277092205241064,0.27868217054263567
