corpus,text_variant,n,mean_char_len,explicit_section_share,char_weighted_prop_role_summary,char_weighted_prop_responsibilities,char_weighted_prop_requirements,char_weighted_prop_preferred,char_weighted_prop_benefits,char_weighted_prop_about_company,char_weighted_prop_legal_eeo,char_weighted_prop_unclassified,pooled_imperative_per_1k,pooled_inclusive_per_1k,pooled_passive_formal_per_1k,pooled_direct_address_per_1k,pooled_marketing_per_1k
pooled_2024,llm_cleaned,21645,945.9906213906214,0.7283899283899284,0.24173959647424711,0.12587561798668653,0.3588725748581251,0.0015505494807644493,0.00024707013837246367,0.0,0.0005203173066258604,0.19258431115854016,0.0241258447036958,0.003565155189007679,0.0009767548463034737,0.013430379136672764,0.25190507486166586
arshkon_2024,llm_cleaned,4653,902.1289490651193,0.6148721255104234,0.21264859064905092,0.12635678527236716,0.30268181434846436,0.00159686259263018,0.00028373315647061683,0.0,0.0011863905283154255,0.2935642363766394,0.0888601741087658,0.015723247965626123,0.0021440792680399254,0.059557757445553486,0.25466897083718676
asaniczka_2024,llm_cleaned,16992,958.0014712806027,0.7594750470809792,0.24924112445964308,0.12575154218535883,0.37336215851215,0.0015386069887502803,0.00023761605974950426,0.0,0.0003485608901289264,0.16654520685467045,0.007433180772929167,0.00043001872240086087,0.0006757437066299242,0.001535781151431646,0.25119236512816
scraped_2026,llm_cleaned,12456,1094.2236673089274,0.7361111111111112,0.2506054080625695,0.1334552978249625,0.3240166108447392,0.00060984691463097,0.0002528311438664969,0.0,0.0012813241719339822,0.20968087955303327,0.01144563506766498,0.000660325100057595,0.00014673891112391,0.001247280744553235,0.31864354550557056
arshkon_2024,raw_same_llm_rows,4687,3308.3861745252825,0.8741199061233198,0.24081099127676653,0.18538228652080954,0.248124742767602,0.02768126927671054,0.1253635432994596,0.02726376440807754,0.05480457560572063,0.04577327589642629,0.6085226970066436,2.491486421805285,0.541389152328399,1.444951202748077,0.31554700683059633
asaniczka_2024,raw_same_llm_rows,17037,3875.217115689382,0.9694194987380408,0.2304088326579986,0.15610950058915143,0.2839071065837768,0.06313358165634118,0.11899910929789936,0.02568612128119453,0.06049222264662573,0.008272642268099605,0.6217617459275817,2.2916729335100863,0.6431636788629209,1.3215125595721213,0.2749837879979354
scraped_2026,raw_same_llm_rows,12534,4998.931386628371,0.9864368916546992,0.19284161354031848,0.18273433131695643,0.2100855414990081,0.07347035362879374,0.16623420362092386,0.030336402198357187,0.07051041034683557,0.003167854320101539,0.5533335144262362,2.594411194248217,0.6056344641457279,1.6347039289041605,0.27313959520884357
