,2024_junior,2024_mid,2024_senior,2024_unknown,2026_junior,2026_mid,2026_senior,2026_unknown
2024_junior,1.0000000000000002,0.9414554731795097,0.9489753289765203,0.965090808687717,0.9181565159668471,0.9223348476953833,0.8593248622848757,0.9034782535248678
2024_mid,0.9414554731795097,1.0000000000000002,0.9347476682030604,0.9458120529646862,0.840860332249819,0.8910454312641094,0.8265800125553038,0.8683517864659959
2024_senior,0.9489753289765203,0.9347476682030604,1.0,0.9788567700548294,0.8673327289997939,0.9193964744946318,0.9184457875389843,0.9268206089770337
2024_unknown,0.965090808687717,0.9458120529646862,0.9788567700548294,0.9999999999999992,0.8741633333164839,0.9205685383721322,0.8923478595929735,0.9320752148199756
2026_junior,0.9181565159668471,0.840860332249819,0.8673327289997939,0.8741633333164839,1.0000000000000007,0.9059653385694642,0.8892903197374172,0.9215910346093364
2026_mid,0.9223348476953833,0.8910454312641094,0.9193964744946318,0.9205685383721322,0.9059653385694642,0.9999999999999999,0.9124171747456702,0.9433706134239669
2026_senior,0.8593248622848757,0.8265800125553038,0.9184457875389843,0.8923478595929735,0.8892903197374172,0.9124171747456702,1.0000000000000004,0.9754399861455253
2026_unknown,0.9034782535248678,0.8683517864659959,0.9268206089770337,0.9320752148199756,0.9215910346093364,0.9433706134239669,0.9754399861455253,0.9999999999999996
