people_density,orch_density,strat_density,label
0.20052273804383597,1.05163017517119,0.0208630239781783,tech-lead
0.05309963281285612,0.07845826391513658,0.005650725170599495,generic (low all)
0.855108523416193,0.2493526138056754,0.00889132637145168,people-manager
0.2419872463866463,0.2337450911521502,0.5166382513599392,strategist
