cohort,n_postings_2026,n_companies,j3_share_labeled,s4_share_labeled,ai_strict_prev,mgmt_rebuilt_prev,scope_term_count_mean,desc_length_mean,tech_count_mean,breadth_resid_mean,credstack_mean,aggregator_share
returning,24927,2109,0.15300261096605744,0.6241079199303743,0.09331247241946483,0.032535002206442815,1.1631564167368718,5120.839370963213,7.430095879969511,0.2467045205238741,4.292253379869218,0.14285714285714285
new_entrant,20390,6368,0.12781288105531538,0.6416140117503603,0.1249632172633644,0.03379107405590976,1.2862677783227072,4615.251446787641,7.507552721922511,0.6094335096974247,4.1559097596861205,0.20338401177047571
