source,n,unique_titles,unique_titles_noagg,top_title_n,top_title_n_noagg,hhi,hhi_noagg,effective_titles,effective_titles_noagg,top_title_share,top_title_share_noagg,unique_titles_per_1000,unique_titles_per_1000_noagg
kaggle_arshkon,4691.0,2162,2017,419.0,387.0,0.011894900184185927,0.012012973475997434,630.0405746829442,622.8059505251354,0.0893199744191004,0.09082375029335836,460.88254103602645,429.9722873587721
kaggle_asaniczka,18129.0,7577,6609,1372.0,1226.0,0.008959250462850524,0.010143737823082108,1514.5706738136494,1335.764128476041,0.07567984996414584,0.08073225339128144,417.9491422582602,364.5540294555684
scraped,37152.0,16991,14875,3635.0,3138.0,0.011848014460788129,0.012305718289111658,2936.4946103509023,2783.334383100499,0.0978413006029285,0.10104653034938013,457.3374246339363,400.3822136089578
