cluster,n,pct,mgmt_density,orch_density,strat_density,pct_ai,pct_director,n_2024,pct_2024,n_2026,pct_2026
0,25305,58.531677191034625,0.7274223163661168,0.7586299210857251,0.17955366032991046,11.815846670618454,0.5927682276229994,14479,58.75979059291425,10826,58.22934595524957
1,9079,21.000161913353228,2.7359115510710144,0.8580677359892177,0.2520077229303836,11.32283291111356,0.8921687410507766,4908,19.91802280751593,4171,22.434380378657487
2,2187,5.05863576434668,0.9751677436277846,5.657185196006131,0.26530439030943453,17.969821673525377,0.36579789666209417,1110,4.504687309768272,1077,5.792814113597246
3,6662,15.40952513126547,1.1733576902570046,0.8059660754640448,1.331516946828006,12.848994296007204,1.441008706094266,4144,16.81749928980155,2518,13.543459552495696
