period,ai_mentioning,n,mgmt_density,orch_density,strat_density,mean_text_length
2024,False,23919,1.1847457072407466,0.9632234387600013,0.3756121489417859,1969.0707387432585
2024,True,722,1.194718482538935,1.0997049377699144,0.4411631212568902,2066.7465373961218
2026,False,14047,1.3161012285384663,1.0131425679730781,0.36165149785334294,3509.282124297003
2026,True,4545,1.2120066452057412,1.466269548391436,0.41792403478026136,3938.8437843784377
