cluster_id,mgmt_rebuilt_density,mgmt_t11_density,orch_density,strat_density,ai_strict_bin,mentor_bin,cluster_name
0,0.0015432765383156727,0.12084286554266885,1.5504953950884592,0.2601519173780812,1.0000000000000029,0.001152737752161459,AI-oriented (low-orch)
1,0.00013234121076499222,0.10396874925301479,2.038391792350538,0.07236399553034757,-2.7755575615628914e-16,-2.5673907444456745e-16,Tech-orchestration (non-AI)
2,0.7895512283928752,0.9934163841376961,0.5810920603927262,0.36013991497253683,0.0873362445414847,0.9947598253275125,People-management (mentor-binary + mgmt density)
3,0.00025842148475278674,0.09581891409651132,0.07607802312394873,0.02300358538154877,-2.914335439641036e-16,-7.147060721024445e-16,Low-profile generic
4,0.00048744452623375174,0.18649931800712355,0.4908509325206989,1.177702435731173,-2.636779683484747e-16,-6.938893903907228e-17,Strategic-language (stakeholder/roadmap)
