period2,mgmt_rebuilt_density,mgmt_t11_density,orch_density,strat_density,mentor_bin,ai_strict_bin,desc_len,n
2024,0.031166815796659638,0.11541168220313004,0.39578457229557473,0.530790147996294,0.03296703296703297,0.01098901098901099,1268.3846153846155,91
2026,0.026259498211098565,0.2297872427284272,0.8332921988897145,0.5601408540455282,0.043076923076923075,0.1476923076923077,2000.6184615384616,325
