cluster_id,mgmt_rebuilt_density,mgmt_t11_density,orch_density,strat_density,ai_strict_bin,mentor_bin,cluster_name,sensitivity
0,0.00042265222876636206,0.19153500813762842,0.45849492930250046,1.1626347783281175,3.191891195797325e-16,1.1102230246251565e-16,Strategic-language (stakeholder/roadmap),aggregator_excluded
1,0.7782233263574969,0.9785129938058943,0.5766450058119595,0.36197604898416863,0.09386617100371748,0.9953531598513004,People-management (mentor-binary + mgmt density),aggregator_excluded
2,0.0002773960149503333,0.09626659042044572,0.07532032605314769,0.02340772060228298,9.159339953157541e-16,-5.134781488891349e-16,Low-profile generic,aggregator_excluded
3,0.0016841340417174517,0.12480446541379889,1.4982528738498941,0.26056836846552806,0.999999999999999,0.0012578616352202157,AI-oriented (low-orch),aggregator_excluded
4,0.00014402080028851346,0.10663014617655575,1.9940343400040017,0.07562873259100775,4.718447854656915e-16,1.1102230246251565e-16,Tech-orchestration (non-AI),aggregator_excluded
