metric,2024_pooled,2026_scraped,cross_period_shift,arshkon_js_sim,asaniczka_js_sim,scraped_js_sim,within_2024_shift,cross_abs,snr
junior_senior_centroid_similarity_embedding,0.9810978770256042,0.9587209224700928,-0.022376954555511475,0.9685094952583313,0.9802970886230469,0.9587209224700928,0.011787593364715576,0.022376954555511475,1.8983480226331517
junior_senior_centroid_similarity_tfidf,0.9443514943122864,0.8761317133903503,-0.06821978092193604,0.9124220013618469,0.9476157426834106,0.8761317133903503,0.03519374132156372,0.06821978092193604,1.938406613227471
