iso_week,n,ai_strict_prev,scope_prev,length_median,length_mean,tech_count_median,tech_count_mean,j3_yoe_llm_le2,s4_yoe_llm_ge5,entry_seniority_final,entry_seniority_native,j3_yoe_extracted_le2,n_yoe_llm_labeled,n_yoe_rule
12,4556,0.1417910447761194,0.6378402107111502,4945.0,5038.469051799824,4.0,4.83801580333626,0.14814814814814814,0.6320450885668277,0.05026338893766462,0.11391571553994732,0.16988416988416988,2484,3108
13,12290,0.1405207485760781,0.6410089503661514,4856.0,4915.2367778681855,4.0,4.85093572009764,0.14778777308610244,0.6280521387919956,0.04157851912123678,0.11570382424735558,0.17703694788783247,5447,8309
14,11812,0.14637656620386047,0.6440907551642397,5036.5,5035.6656789705385,4.0,4.806129359972909,0.13246202755210174,0.635464500176616,0.03030816119200813,0.11217406027768372,0.16865375062096374,5662,8052
15,10261,0.16548094727609394,0.6302504629178443,4721.0,4771.487769223272,4.0,4.834811421888705,0.13608849926946356,0.6397411813817575,0.03303771562225904,0.11373160510671475,0.168,4791,6875
16,6398,0.15114098155673647,0.631447327289778,4509.0,4680.696467646139,4.0,4.871834948421382,0.15796897038081806,0.613540197461213,0.03329165364176305,0.12722725851828695,0.17324933365640902,2127,4127
