period,seniority,n,pct_ai_broad,pct_ai_narrow,pct_ai,pct_llm/llms,pct_machine_learning,pct_deep_learning,pct_generative_ai,pct_gpt/chatgpt,pct_copilot,pct_agent/agents,pct_rag,pct_prompt/prompting,pct_langchain,pct_claude,pct_openai,pct_transformer
2024,entry,745,16.241610738255034,3.2214765100671143,7.248322147651007,1.342281879194631,8.456375838926174,1.2080536912751678,1.8791946308724832,0.1342281879194631,0.1342281879194631,2.2818791946308723,0.1342281879194631,0.5369127516778524,0.1342281879194631,0.0,0.4026845637583893,0.0
2024,associate,207,14.009661835748794,1.932367149758454,5.314009661835748,0.4830917874396135,8.695652173913043,0.0,1.932367149758454,0.4830917874396135,0.0,0.4830917874396135,0.0,0.4830917874396135,0.0,0.4830917874396135,0.4830917874396135,0.4830917874396135
2024,mid-senior,2584,20.43343653250774,3.831269349845201,11.958204334365325,2.0510835913312695,10.10061919504644,1.8188854489164086,2.2058823529411766,0.2708978328173375,0.19349845201238391,1.238390092879257,0.38699690402476783,1.6640866873065017,0.19349845201238391,0.0,0.46439628482972134,0.348297213622291
2024,director,17,29.411764705882355,5.88235294117647,11.76470588235294,0.0,23.52941176470588,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,entry,549,44.80874316939891,19.489981785063755,39.708561020036434,13.114754098360656,14.571948998178508,3.278688524590164,6.193078324225866,1.2750455373406193,2.73224043715847,15.1183970856102,3.825136612021858,6.0109289617486334,4.189435336976321,3.096539162112933,3.096539162112933,0.7285974499089253
2026,associate,112,57.14285714285714,11.607142857142858,51.78571428571429,5.357142857142857,10.714285714285714,1.7857142857142856,1.7857142857142856,1.7857142857142856,1.7857142857142856,5.357142857142857,2.6785714285714284,2.6785714285714284,1.7857142857142856,1.7857142857142856,1.7857142857142856,1.7857142857142856
2026,mid-senior,3262,56.56039239730227,25.44451256897609,49.049662783568365,14.377682403433475,16.492949110974862,2.6364193746168,9.840588595953403,1.7780502759043533,4.5370938074800735,12.967504598405885,5.119558553034948,5.8553034947884735,3.0349478847332927,4.1079092581238505,3.065603923973023,1.195585530349479
2026,director,25,56.00000000000001,16.0,52.0,16.0,12.0,8.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,all,3553,19.223191669012103,3.602589361103293,10.582606248240923,1.8012946805516465,9.738249366732338,1.5761328454826906,2.13903743315508,0.2533070644525753,0.16887137630171686,1.407261469180974,0.30959752321981426,1.350971010413735,0.16887137630171686,0.028145229383619477,0.45032367013791164,0.28145229383619474
2026,all,3948,54.93920972644377,24.164133738601823,47.84701114488348,13.956433637284702,16.033434650455927,2.735562310030395,9.143870314083081,1.6970618034447822,4.179331306990881,12.993920972644377,4.83789260385005,5.749746707193515,3.1408308004052685,3.875379939209726,3.0141843971631204,1.1398176291793314
