cohort,is_aggregator,n,ai_tool_rate,ai_domain_rate,ai_general_rate,ai_strict_rate,ai_any_rate,copilot_rate,cursor_ai_rate,claude_ai_rate
2024_pooled,False,19439,0.002623591748546736,0.02412675549153763,0.03276917536910335,0.010031380215031638,0.0511857605843922,5.1442975461700706e-05,5.1442975461700706e-05,0.0001543289263851021
2024_pooled,True,3373,0.0017788319003854136,0.022531870738215238,0.02816483842276905,0.011858879335902758,0.04802846131040617,0.0,0.0,0.0
2024_arshkon_only,False,4257,0.004463237021376556,0.03171247357293869,0.04533709184871976,0.013389711064129669,0.06530420483908855,0.0,0.0,0.0002349072116513977
2024_arshkon_only,True,430,0.002325581395348837,0.023255813953488372,0.023255813953488372,0.011627906976744186,0.037209302325581395,0.0,0.0,0.0
2026_scraped,False,21406,0.09459964495935719,0.07731477155937587,0.26506586938241616,0.10870783892366626,0.302578716247781,0.0008876016070260674,0.021909744931327666,0.03667196113239279
2026_scraped,True,4416,0.08876811594202899,0.06159420289855073,0.22395833333333334,0.09352355072463768,0.25,0.001585144927536232,0.009510869565217392,0.026494565217391304
