period,ai_any_rate,ai_mentions_per_1k,tech_density_per_1k
2024-01,0.0057161003493172435,0.0,0.5859947260474656
2024-04,0.011856003449019185,0.0,0.9121313469139556
2026-03,0.13849004168596574,0.0,0.8040202773644598
