group,entry_2024,entry_2026,mid_2024,mid_2026
entry_2024,0.02251691556059816,0.02127296881694974,0.02122523545086835,0.021861868620802936
entry_2026,0.02127296881694974,0.028889251110905234,0.02115763473557992,0.025865731358568712
mid_2024,0.021225235450868348,0.021157634735579925,0.022845463277003715,0.022896805920757955
mid_2026,0.021861868620802933,0.02586573135856871,0.02289680592075796,0.029750040482178455
