group,pc1,pc2
entry_2024,0.1554909293897127,-0.0074726770461210545
entry_2026,0.17220970001378044,-0.015386494416686998
mid_2024,0.16337162987003329,0.00770194213668009
mid_2026,0.18979872291884667,-0.009146786460864267
