aggregate,within,between,arshkon_agg,scraped_agg,n_companies,metric,spec
-0.0036079873374850573,-0.009001757466112457,0.0053937701286274065,0.03467561521252797,0.03106762787504291,240,entry_share_j1,arshkon_vs_scraped_cap50
-0.004001386978529475,-0.010467771786747536,0.006466384808218059,0.03747203579418344,0.03347064881565397,240,entry_share_j2,arshkon_vs_scraped_cap50
0.01722145807845875,0.0031836861913359404,0.014037771887122808,0.09451901565995526,0.111740473738414,240,entry_share_j3,arshkon_vs_scraped_cap50
0.12407582763681438,0.12725941569364232,-0.0031835880568279675,0.008948545861297539,0.13302437349811191,240,ai_strict,arshkon_vs_scraped_cap50
0.34269831834613174,0.29180746449921957,0.050890853846912214,0.14597315436241612,0.4886714727085479,240,ai_broad,arshkon_vs_scraped_cap50
1382.3756983851608,926.0763712049531,456.2993271802073,3468.9787472035796,4851.35444558874,240,mean_desc_length_raw,arshkon_vs_scraped_cap50
-794.4536992237988,-834.8469331442761,40.393233920477115,1265.7667785234898,471.313079299691,240,mean_desc_length_cleaned,arshkon_vs_scraped_cap50
1.7211649006881906,1.9226371188226086,-0.2014722181344187,5.516219239373601,7.237384140061792,240,mean_tech_count,arshkon_vs_scraped_cap50
-0.09687105043470566,-0.10863888393523219,0.011767833500526525,0.209374080720858,0.11250303028615234,240,mean_org_scope_per_1k,arshkon_vs_scraped_cap50
0.13905784529890397,0.2353358288925984,-0.09627798359369522,8.073266219239374,8.212324064538278,240,mean_breadth_raw,arshkon_vs_scraped_cap50
1.5882718668868665,1.7582337429868609,-0.1699618760999943,-0.7337790573009261,0.8544928095859404,240,mean_breadth_resid,arshkon_vs_scraped_cap50
