comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,internal tooling,tech_stack,,5.038215108975577,1.7663168812971897,scraped_2026_heavy,8,151,0.23770966735503424,1.4853389179453533,8,127,0.0018957345971563982,0.013326337880377754,120,7,113,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,25
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,linux environments,tech_stack,,5.0234729129888525,1.3218729991696865,scraped_2026_heavy,15,177,0.4457056262906892,1.7410926389160764,14,161,0.0033175355450236967,0.01689401888772298,136,13,123,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,26
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,operational efficiency,org_scope,,4.9558200053992625,1.0705410447053954,scraped_2026_heavy,23,209,0.6834152936457235,2.0558664493415817,23,194,0.0054502369668246444,0.020356768100734522,179,22,159,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,27
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,event-driven architectures,org_scope,,4.917083685298101,1.3379217722815113,scraped_2026_heavy,14,168,0.41599191787130996,1.6525625047339032,14,156,0.0033175355450236967,0.016369359916054566,142,12,130,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,28
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,models llms,ai_tool,,4.903093316316876,1.2545524295249386,scraped_2026_heavy,16,176,0.4754193347100685,1.7312559573402795,14,153,0.0033175355450236967,0.016054564533053515,144,13,133,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,29
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,clearance active,credential,,4.856853320678183,1.7087474296964675,scraped_2026_heavy,8,142,0.23770966735503424,1.39680878376318,8,134,0.0018957345971563982,0.014060860440713537,54,6,51,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,30
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,participate on-call,noise,uncategorized_or_context_needed,4.806314484588697,1.1371860224119832,scraped_2026_heavy,19,185,0.5645604599682064,1.8197860915224526,19,177,0.004502369668246445,0.01857292759706191,148,18,131,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,31
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,features end-to-end,org_scope,,4.775920963302311,2.572248802845916,scraped_2026_heavy,3,139,0.08914112525813783,1.367298739035789,3,127,0.0007109004739336493,0.013326337880377754,118,3,115,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,32
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,terraform cloudformation,tech_stack,,4.720157355226002,1.1466702358784602,scraped_2026_heavy,18,177,0.534846751548827,1.7410926389160764,15,158,0.0035545023696682463,0.01657922350472193,152,14,138,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,33
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,contribute continuous,org_scope,,4.690760275921847,1.3255068306560922,scraped_2026_heavy,13,154,0.38627820945193064,1.5148489626727444,13,154,0.003080568720379147,0.0161594963273872,124,11,113,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,34
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,rest apis,tech_stack,,4.680761797251976,0.5639181596019993,scraped_2026_heavy,80,432,2.3770966735503425,4.249446440744322,73,382,0.017298578199052134,0.04008394543546694,369,66,309,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,35
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,hands-on expertise,credential,,4.607738866423125,1.1514327933980226,scraped_2026_heavy,17,168,0.5051330431294478,1.6525625047339032,17,166,0.004028436018957346,0.017418677859391395,163,14,151,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,36
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,lawful permanent,noise,uncategorized_or_context_needed,4.587959108583678,1.0890115698050629,scraped_2026_heavy,19,176,0.5645604599682064,1.7312559573402795,16,172,0.0037914691943127963,0.018048268625393493,55,10,50,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,37
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,lieu degree,credential,,4.573606839260911,0.8911178384949388,scraped_2026_heavy,29,219,0.8616975441619992,2.154233265099552,29,215,0.006872037914691943,0.022560335781741866,75,20,63,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,38
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,pipelines workflows,method,,4.566965658642548,2.4808352666650233,scraped_2026_heavy,3,125,0.08914112525813783,1.22958519697463,2,117,0.00047393364928909954,0.012277019937040924,111,2,110,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,39
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,maintain ci/cd,method,,4.548035555477953,1.107711723976669,scraped_2026_heavy,18,170,0.534846751548827,1.672235867885497,18,167,0.0042654028436018955,0.01752360965372508,165,17,149,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,40
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,ts/sci clearance,credential,,4.540810914667323,0.8214032559479545,scraped_2026_heavy,34,239,1.0102660862588957,2.350966896615493,30,194,0.0071090047393364926,0.020356768100734522,83,22,69,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,41
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,millions users,noise,uncategorized_or_context_needed,4.536708271764881,1.2418960106845827,scraped_2026_heavy,14,152,0.41599191787130996,1.4951755995211502,12,141,0.002843601895734597,0.014795383001049317,97,8,90,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,42
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,frameworks pytorch,tech_stack,,4.536017718245356,1.45012287804696,scraped_2026_heavy,10,135,0.2971370841937928,1.3279520127326006,9,132,0.0021327014218009478,0.01385099685204617,98,8,92,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,43
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,pipelines deployment,method,,4.517774724090616,1.162808103709839,scraped_2026_heavy,16,160,0.4754193347100685,1.5738690521275265,16,150,0.0037914691943127963,0.015739769150052464,151,16,136,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,44
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,ambiguous problems,noise,uncategorized_or_context_needed,4.492840590877194,2.1681137754681714,scraped_2026_heavy,4,117,0.11885483367751712,1.1508917443682538,4,114,0.0009478672985781991,0.011962224554039873,101,3,98,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,45
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,degree proficiency,credential,,4.48883198437389,1.9650464240768084,scraped_2026_heavy,5,117,0.1485685420968964,1.1508917443682538,5,117,0.001184834123222749,0.012277019937040924,93,5,88,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,46
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,query optimization,sys_design,,4.482409963564967,1.1222721112286766,scraped_2026_heavy,17,163,0.5051330431294478,1.603379096854918,16,154,0.0037914691943127963,0.0161594963273872,151,16,137,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,47
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,reviews discussions,noise,uncategorized_or_context_needed,4.465673153448259,2.8525238284261345,scraped_2026_heavy,2,130,0.05942741683875856,1.2787686048536153,2,130,0.00047393364928909954,0.013641133263378805,106,2,104,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,48
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,programs contracts,noise,uncategorized_or_context_needed,4.452343044981185,2.8462823006107296,scraped_2026_heavy,2,129,0.05942741683875856,1.2689319232778185,2,91,0.00047393364928909954,0.009548793284365163,32,2,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,49
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,influence direction,noise,uncategorized_or_context_needed,4.439498917550191,1.4921396256872246,scraped_2026_heavy,9,127,0.2674233757744135,1.2492585601262243,9,124,0.0021327014218009478,0.013011542497376705,109,9,100,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,50
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,scope type,noise,uncategorized_or_context_needed,4.4389319919619785,2.83998288960227,scraped_2026_heavy,2,128,0.05942741683875856,1.2590952417020214,2,90,0.00047393364928909954,0.00944386149003148,32,2,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,51
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,contracts scope,noise,uncategorized_or_context_needed,4.411861847795974,2.827206652606975,scraped_2026_heavy,2,126,0.05942741683875856,1.2394218785504274,2,88,0.00047393364928909954,0.009233997901364113,31,2,29,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,52
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,distributed environments,sys_design,,4.388194335736449,2.4004639984215803,scraped_2026_heavy,3,114,0.08914112525813783,1.1213816996408628,3,108,0.0007109004739336493,0.011332633788037776,93,3,90,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,53
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,type complexity,noise,uncategorized_or_context_needed,4.384451993725291,2.814187359190683,scraped_2026_heavy,2,124,0.05942741683875856,1.2197485153988332,2,90,0.00047393364928909954,0.00944386149003148,32,2,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,54
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,clearance polygraph,credential,,4.379953301536093,1.772090376968535,scraped_2026_heavy,6,114,0.17828225051627566,1.1213816996408628,6,94,0.0014218009478672985,0.009863588667366212,28,2,27,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,55
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,proficiency c++,tech_stack,,4.371208721664168,2.3927280279459513,scraped_2026_heavy,3,113,0.08914112525813783,1.1115450180650657,3,112,0.0007109004739336493,0.011752360965372508,89,3,86,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,56
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,conform export,noise,uncategorized_or_context_needed,4.364168440022139,1.916478145510407,scraped_2026_heavy,5,111,0.1485685420968964,1.0918716549134715,5,111,0.001184834123222749,0.011647429171038825,25,3,24,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,57
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,documentation standards,noise,uncategorized_or_context_needed,4.364168440022139,1.916478145510407,scraped_2026_heavy,5,111,0.1485685420968964,1.0918716549134715,5,88,0.001184834123222749,0.009233997901364113,68,5,64,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,58
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,continuously improve,noise,uncategorized_or_context_needed,4.345385056436885,0.6447581344873221,scraped_2026_heavy,52,305,1.5451128378077226,3.0001878806180975,52,296,0.012322274881516588,0.0310598111227702,282,45,242,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,59
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,eligible obtain,noise,uncategorized_or_context_needed,4.327178321491273,1.0860339869341207,scraped_2026_heavy,17,157,0.5051330431294478,1.5443590074001354,16,153,0.0037914691943127963,0.016054564533053515,49,11,44,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,60
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,ci/cd workflows,method,,4.3194513833055606,2.3690516688076535,scraped_2026_heavy,3,110,0.08914112525813783,1.0820349733376746,3,107,0.0007109004739336493,0.011227701993704093,105,3,102,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,61
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,pipelines practices,method,,4.299473021501127,1.8911236679583432,scraped_2026_heavy,5,108,0.1485685420968964,1.0623616101860804,5,107,0.001184834123222749,0.011227701993704093,95,4,92,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,62
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,kubernetes ci/cd,method,,4.280644021873407,1.3157036298601597,scraped_2026_heavy,11,129,0.3268507926131721,1.2689319232778185,10,122,0.002369668246445498,0.012801678908709339,115,10,105,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,63
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,feedback loops,noise,uncategorized_or_context_needed,4.280237768866144,2.078551295513117,scraped_2026_heavy,4,106,0.11885483367751712,1.0426882470344865,4,98,0.0009478672985781991,0.010283315844700944,94,4,90,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,64
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,large-scale distributed,sys_design,,4.262658953145302,0.7533599317755524,scraped_2026_heavy,36,236,1.069693503097654,2.321456851888102,30,221,0.0071090047393364926,0.023189926547743968,151,25,133,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,65
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,fast-paced environments,tech_stack,,4.259925045873372,2.0699108067382763,scraped_2026_heavy,4,105,0.11885483367751712,1.0328515654586894,4,103,0.0009478672985781991,0.01080797481636936,94,4,90,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,66
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,etl/elt pipelines,method,,4.259925045873372,2.0699108067382763,scraped_2026_heavy,4,105,0.11885483367751712,1.0328515654586894,4,95,0.0009478672985781991,0.009968520461699895,91,4,87,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,67
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,stakeholders translate,org_scope,,4.257918669413896,1.610856676598976,scraped_2026_heavy,7,112,0.20799595893565498,1.1017083364892686,7,108,0.0016587677725118483,0.011332633788037776,111,7,104,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,68
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,backend java,tech_stack,,4.247472996799463,1.0673750075281365,scraped_2026_heavy,17,154,0.5051330431294478,1.5148489626727444,17,131,0.004028436018957346,0.013746065057712488,121,16,107,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,69
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,accessibility standards,noise,uncategorized_or_context_needed,4.213291209637768,1.4221563794619048,scraped_2026_heavy,9,118,0.2674233757744135,1.160728425944051,8,108,0.0018957345971563982,0.011332633788037776,57,8,49,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,70
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,contribute architectural,org_scope,,4.193683866780831,2.310881453392952,scraped_2026_heavy,3,103,0.08914112525813783,1.0131782023070952,3,101,0.0007109004739336493,0.010598111227701993,98,3,95,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,71
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,reduce manual,noise,uncategorized_or_context_needed,4.187834905085951,1.8471391204759815,scraped_2026_heavy,5,103,0.1485685420968964,1.0131782023070952,5,98,0.001184834123222749,0.010283315844700944,95,5,90,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,72
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,communication explain,soft_skill,,4.176860730185207,2.03443145680027,scraped_2026_heavy,4,101,0.11885483367751712,0.9935048391555011,4,101,0.0009478672985781991,0.010598111227701993,89,4,85,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,73
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,observability grafana,method,,4.176860730185207,2.03443145680027,scraped_2026_heavy,4,101,0.11885483367751712,0.9935048391555011,4,96,0.0009478672985781991,0.010073452256033578,90,3,87,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,74
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,discipline accredited,noise,uncategorized_or_context_needed,4.172690484776968,0.9967321022601237,scraped_2026_heavy,19,160,0.5645604599682064,1.5738690521275265,9,127,0.0021327014218009478,0.013326337880377754,45,5,42,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,75
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,u.s.c eligible,noise,uncategorized_or_context_needed,4.156362826974037,2.293449940004953,scraped_2026_heavy,3,101,0.08914112525813783,0.9935048391555011,3,101,0.0007109004739336493,0.010598111227701993,23,3,22,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,76
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,pytorch tensorflow,noise,uncategorized_or_context_needed,4.149737145424963,1.0743783902751503,scraped_2026_heavy,16,146,0.4754193347100685,1.436155510066368,13,141,0.003080568720379147,0.014795383001049317,119,11,108,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,77
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,containerized environments,tech_stack,,4.1417587034111305,1.8289013412341681,scraped_2026_heavy,5,101,0.1485685420968964,0.9935048391555011,4,92,0.0009478672985781991,0.009653725078698846,85,4,81,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,78
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,collaboration closely,soft_skill,,4.1379290289801665,1.224757305148989,scraped_2026_heavy,12,128,0.35656450103255133,1.2590952417020214,12,127,0.002843601895734597,0.013326337880377754,125,12,113,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,79
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,proficiency sql,tech_stack,,4.135421463243121,0.903865550495043,scraped_2026_heavy,23,176,0.6834152936457235,1.7312559573402795,23,172,0.0054502369668246444,0.018048268625393493,180,23,157,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,80
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,ve built,noise,uncategorized_or_context_needed,4.112555635146023,2.006806687675679,scraped_2026_heavy,4,98,0.11885483367751712,0.9639947944281101,4,81,0.0009478672985781991,0.008499475341028332,80,4,76,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,81
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,latency throughput,sys_design,,4.090717435248255,1.997394464030851,scraped_2026_heavy,4,97,0.11885483367751712,0.954158112852313,4,82,0.0009478672985781991,0.008604407135362015,69,4,65,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,82
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,scripting bash,noise,uncategorized_or_context_needed,4.062851150411413,0.9721748358211233,scraped_2026_heavy,19,156,0.5645604599682064,1.5345223258243386,19,152,0.004502369668246445,0.015949632738719834,146,19,128,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,83
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,improve productivity,org_scope,,4.049653089785472,1.082252738371949,scraped_2026_heavy,15,138,0.4457056262906892,1.3574620574599918,13,129,0.003080568720379147,0.01353620146904512,112,13,101,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,84
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,closely deliver,org_scope,,4.02901074690454,1.5315799106922547,scraped_2026_heavy,7,103,0.20799595893565498,1.0131782023070952,7,102,0.0016587677725118483,0.010703043022035676,94,7,87,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,85
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,ownership mindset,org_scope,,4.023933734436872,1.9685156976069464,scraped_2026_heavy,4,94,0.11885483367751712,0.924648068124922,4,91,0.0009478672985781991,0.009548793284365163,83,3,80,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,86
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,polygraph clearance,credential,,4.022726683997064,1.781564940317704,scraped_2026_heavy,5,96,0.1485685420968964,0.9443214312765159,5,88,0.001184834123222749,0.009233997901364113,33,5,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,87
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,maintain backend,tech_stack,,3.99844200834449,1.1863996067785045,scraped_2026_heavy,12,123,0.35656450103255133,1.2099118338230361,12,121,0.002843601895734597,0.012696747114375656,107,12,95,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,88
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,infrastructure-as-code terraform,tech_stack,,3.990339186262698,1.2884751595711474,scraped_2026_heavy,10,114,0.2971370841937928,1.1213816996408628,10,111,0.002369668246445498,0.011647429171038825,114,9,106,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,89
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,java boot,tech_stack,,3.9888941383836602,0.5467170061870519,scraped_2026_heavy,62,329,1.8422499220015156,3.2362682384372268,57,226,0.013507109004739337,0.02371458551941238,189,55,148,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,90
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,containerization kubernetes,tech_stack,,3.9828130080329647,0.45934355452474573,scraped_2026_heavy,89,432,2.644520049324756,4.249446440744322,88,424,0.02085308056872038,0.04449108079748164,387,79,317,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,91
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,deployment workflows,method,,3.973245269948887,3.3113937247559413,scraped_2026_heavy,1,120,0.02971370841937928,1.180401789095645,1,116,0.00023696682464454977,0.01217208814270724,104,1,103,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,92
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,export regulations,noise,uncategorized_or_context_needed,3.9705303195422608,0.8068587211265825,scraped_2026_heavy,27,187,0.8022701273232405,1.8394594546740468,20,176,0.004739336492890996,0.018467995802728225,52,10,49,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,93
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,improve scalability,sys_design,,3.964389676163608,1.06099336864553,scraped_2026_heavy,15,135,0.4457056262906892,1.3279520127326006,15,132,0.0035545023696682463,0.01385099685204617,120,12,108,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,94
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,customer problems,noise,uncategorized_or_context_needed,3.9521157535021647,1.2219475811961864,scraped_2026_heavy,11,117,0.3268507926131721,1.1508917443682538,11,97,0.0026066350710900474,0.010178384050367261,82,9,74,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,95
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,practices ci/cd,method,,3.934697030599746,0.7078524305177041,scraped_2026_heavy,35,219,1.0399797946782747,2.154233265099552,35,213,0.008293838862559242,0.0223504721930745,217,34,184,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,96
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,implement robust,noise,uncategorized_or_context_needed,3.915197694708002,0.8586090031902476,scraped_2026_heavy,23,168,0.6834152936457235,1.6525625047339032,23,168,0.0054502369668246444,0.01762854144805876,156,22,136,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,97
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,collaborative mindset,noise,uncategorized_or_context_needed,3.8977383915763615,1.7315255658844944,scraped_2026_heavy,5,91,0.1485685420968964,0.8951380233975308,5,91,0.001184834123222749,0.009548793284365163,88,5,83,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,98
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,environments hands-on,tech_stack,,3.874902852460015,2.159615345405328,scraped_2026_heavy,3,87,0.08914112525813783,0.8557912970943427,3,86,0.0007109004739336493,0.009024134312696747,81,3,78,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,99
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,clearly non-technical,noise,uncategorized_or_context_needed,3.870682246275314,2.555294494787189,scraped_2026_heavy,2,91,0.05942741683875856,0.8951380233975308,2,87,0.00047393364928909954,0.00912906610703043,79,2,77,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,100
