comparison_id,term,display_term,direction,z,log_odds,count_a,count_b,doc_freq_a,doc_freq_b,company_count_a,company_count_b,company_count_total,share_a,share_b,category,abs_z,total_company_count
raw_same_rows,javascript,javascript,kaggle_arshkon,8.043723378245499,0.34506482163035024,1156,1021,809,739,558,501,1059,0.17749012724879332,0.1340711175616836,tech_stack,8.043723378245499,1059
raw_same_rows,jquery,jquery,kaggle_arshkon,7.570191092816332,1.3092388956452412,137,44,112,39,102,38,140,0.02457218078104432,0.007075471698113208,noise,7.570191092816332,140
raw_same_rows,directory,directory,kaggle_arshkon,7.549658950887636,1.026443676502455,180,77,107,55,91,46,137,0.023475208424747696,0.00997822931785196,noise,7.549658950887636,137
raw_same_rows,j2ee,j2ee,kaggle_arshkon,6.955562741602832,1.455920466413299,105,29,89,29,72,27,99,0.01952610794207986,0.0052612481857764876,noise,6.955562741602832,99
raw_same_rows,wordpress,wordpress,kaggle_arshkon,6.555569222776703,1.8387910291016691,80,15,25,11,25,11,36,0.005484861781483106,0.0019956458635703917,noise,6.555569222776703,36
raw_same_rows,regards,regards,kaggle_arshkon,6.3755698291587635,0.9290219490644316,147,69,145,68,89,41,130,0.031812198332602015,0.012336719883889695,noise,6.3755698291587635,130
raw_same_rows,laravel,laravel,kaggle_arshkon,5.9437919387512395,2.3559796490020624,63,7,30,5,24,5,29,0.006581834137779728,0.00090711175616836,noise,5.9437919387512395,29
raw_same_rows,html,html,kaggle_arshkon,5.913556321767466,0.46806511715452137,371,279,319,236,251,196,447,0.06998683633172444,0.04281567489114659,ai_domain,5.913556321767466,447
raw_same_rows,competent,competent,kaggle_arshkon,5.601260548615026,1.4171530726667205,70,20,54,17,36,15,51,0.01184730144800351,0.003084179970972424,noise,5.601260548615026,51
raw_same_rows,jdbc,jdbc,kaggle_arshkon,5.444123290651836,1.8655842805734926,55,10,50,10,42,10,52,0.010969723562966213,0.00181422351233672,noise,5.444123290651836,52
raw_same_rows,fulltime,fulltime,kaggle_arshkon,5.310196509668567,1.4161860958253643,63,18,61,18,39,15,54,0.01338306274681878,0.003265602322206096,noise,5.310196509668567,54
raw_same_rows,updated,updated,kaggle_arshkon,5.230485909819806,0.594274298971321,195,128,190,123,149,94,243,0.04168494953927161,0.022314949201741655,noise,5.230485909819806,243
raw_same_rows,unix,unix,kaggle_arshkon,5.209121544695014,0.7502048081534456,134,75,108,63,92,57,149,0.02369460289600702,0.011429608127721336,noise,5.209121544695014,149
raw_same_rows,utilizing,utilizing,kaggle_arshkon,5.06076776499394,0.4011461308653814,357,286,303,251,250,188,438,0.06647652479157526,0.04553701015965167,noise,5.06076776499394,438
raw_same_rows,sending,sending,kaggle_arshkon,5.023749566961742,0.891559453961194,97,47,89,46,27,24,51,0.01952610794207986,0.008345428156748911,noise,5.023749566961742,51
raw_same_rows,pcf,pcf,kaggle_arshkon,4.998599042007634,1.9084198369267646,46,8,36,7,27,7,34,0.007898200965335674,0.0012699564586357039,noise,4.998599042007634,34
raw_same_rows,rdbms,rdbms,kaggle_arshkon,4.93771668394668,0.7285151323469314,126,72,118,68,83,43,126,0.025888547608600262,0.012336719883889695,noise,4.93771668394668,126
raw_same_rows,installing,installing,kaggle_arshkon,4.831146449600245,1.4544520394558758,51,14,46,14,36,10,46,0.010092145677928916,0.0025399129172714078,noise,4.831146449600245,46
raw_same_rows,visualforce,visualforce,kaggle_arshkon,4.820108661946837,1.244871027904546,59,20,35,15,26,15,41,0.007678806494076349,0.00272133526850508,noise,4.820108661946837,41
raw_same_rows,preferably,preferably,kaggle_arshkon,4.611049125833064,0.36172447744129554,357,297,309,269,248,230,478,0.0677928916191312,0.048802612481857764,noise,4.611049125833064,478
raw_same_rows,skillsstrong,skillsstrong,kaggle_arshkon,4.606843987053013,4.444753178845717,78,1,76,1,67,1,68,0.016673979815708645,0.000181422351233672,noise,4.606843987053013,68
raw_same_rows,interpersonal,interpersonal,kaggle_arshkon,4.577002164047992,0.35170304588716883,370,311,346,302,274,219,493,0.0759104870557262,0.05478955007256894,soft_skill,4.577002164047992,493
raw_same_rows,assure,assure,kaggle_arshkon,4.55670982232654,1.0961543153870235,61,24,49,21,44,20,64,0.01075032909170689,0.003809869375907112,noise,4.55670982232654,64
raw_same_rows,vaccination,vaccination,kaggle_arshkon,4.504713002340379,1.1741922733307941,55,20,41,15,17,8,25,0.008995173321632294,0.00272133526850508,noise,4.504713002340379,25
raw_same_rows,developmentexperience,developmentexperience,kaggle_arshkon,4.479858214281076,4.343414255316466,70,1,62,1,54,1,55,0.013602457218078104,0.000181422351233672,credential,4.479858214281076,55
raw_same_rows,ext,ext,kaggle_arshkon,4.465028299394484,1.570923258231674,41,10,37,8,27,8,35,0.008117595436594998,0.001451378809869376,noise,4.465028299394484,35
raw_same_rows,aspdotnet,aspdotnet,kaggle_arshkon,4.451832185801353,0.5715572377436118,151,101,106,76,95,70,165,0.023255813953488372,0.013788098693759071,tech_stack,4.451832185801353,165
raw_same_rows,mainframe,mainframe,kaggle_arshkon,4.4445041326943215,0.5921572628366563,142,93,47,36,42,26,68,0.010311540149188241,0.006531204644412192,ai_domain,4.4445041326943215,68
raw_same_rows,abreast,abreast,kaggle_arshkon,4.436768377176033,0.693223752739188,110,65,106,58,92,41,133,0.023255813953488372,0.010522496371552975,noise,4.436768377176033,133
raw_same_rows,ssis,ssis,kaggle_arshkon,4.402001299196656,0.9146672500646611,72,34,54,28,47,27,74,0.01184730144800351,0.0050798258345428155,noise,4.402001299196656,74
raw_same_rows,pl sql,pl sql,kaggle_arshkon,4.327997369861408,0.8218130143861195,81,42,61,35,51,28,79,0.01338306274681878,0.00634978229317852,noise,4.327997369861408,79
raw_same_rows,field proven,field proven,kaggle_arshkon,4.232055238197431,2.2341643549535695,32,4,32,4,30,2,32,0.007020623080298377,0.000725689404934688,noise,4.232055238197431,32
raw_same_rows,java j2ee,java j2ee,kaggle_arshkon,4.207183561641385,0.9027488143687465,67,32,54,30,43,22,65,0.01184730144800351,0.00544267053701016,tech_stack,4.207183561641385,65
raw_same_rows,experience experience,experience experience,kaggle_arshkon,4.203136215652962,4.115338843569151,55,1,53,1,45,1,46,0.011627906976744186,0.000181422351233672,credential,4.203136215652962,46
raw_same_rows,salesforce com,salesforce com,kaggle_arshkon,4.157212093166523,1.5455975735001877,36,9,22,8,20,8,28,0.004826678367705134,0.001451378809869376,noise,4.157212093166523,28
raw_same_rows,remote first,remote first,kaggle_arshkon,4.133443867197191,0.8063246727126145,76,40,69,31,28,21,49,0.015138218516893374,0.005624092888243832,noise,4.133443867197191,49
raw_same_rows,xml,xml,kaggle_arshkon,4.014450528127247,0.5116131319961896,148,105,131,90,108,81,189,0.02874067573497148,0.01632801161103048,ai_domain,4.014450528127247,189
raw_same_rows,increasingly,increasingly,kaggle_arshkon,3.999664789204757,0.9971442962762502,53,23,53,22,16,19,35,0.011627906976744186,0.0039912917271407835,noise,3.999664789204757,35
raw_same_rows,increased,increased,kaggle_arshkon,3.9851124741041177,0.8278826536600468,68,35,66,35,25,24,49,0.014480035103115402,0.00634978229317852,noise,3.9851124741041177,49
